width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,quality
133,108,72.98489,66.290276,123.007706,80.908195,110.57954,62.27733,169.24036,55.693195,133.18204,131.30873,163.73918,115.53135,150.17035,155.84105,133.73843,162.2168,98.40228,144.33072,88.15933,105.37872,111.7066,36.48005,59.941284,19.221107,53.320198,20.13106,29.23189926147461,10.174332,0.6632841438071124,10.24295,15.174438,25.930008,86.157616,0.7
113,83,34.954353,91.42747,116.464066,88.740326,123.32457,79.87887,183.05348,89.39545,112.150894,153.0642,155.96704,139.33046,142.20132,180.90633,112.739365,201.60968,79.95175,175.24765,73.339134,124.62726,156.52893,51.06503,89.325905,23.332037,65.3312,11.719342,14.96331787109375,4.3131714,0.3279005298432178,6.6126175,38.38478,28.436935,101.29522,0.7
61,37,44.565655,68.96795,123.2815,75.06882,161.55902,61.00944,187.79199,68.089005,108.888695,144.42368,140.64502,126.09775,130.38509,167.82268,106.578766,188.07812,66.54499,156.52884,56.806,95.62501,150.2037,13.170425,84.760086,31.337059,66.4731,6.3917747,14.93832015991211,14.392807,0.6203065446899794,9.738991,12.240345,48.798668,64.28795,0.7
120,121,8.280395,95.17159,114.36765,91.90077,147.18335,83.63345,217.39548,77.079956,124.67381,139.16425,172.63416,109.46359,180.93204,151.56412,113.8078,193.47794,90.020546,169.16278,81.96641,143.06935,156.00056,55.436394,93.30203,49.637577,84.44144,16.182796,26.35895538330078,10.30616,0.12666308473390242,8.054138,73.68601,-3.9051056,93.43178,0.7
110,76,87.11598,75.94099,178.04388,80.58526,159.01807,76.02604,210.42645,82.37142,178.67657,127.56737,201.93967,117.98433,198.47144,160.68016,171.69719,182.72108,132.90483,148.07416,130.21158,82.044945,143.68636,13.450863,88.04125,32.6623,68.61945,14.871053,10.989654541015625,0.6326904,0.1548235827865576,2.6932526,43.095596,45.522423,49.382645,0.7
80,62,68.91995,123.481316,113.07129,123.33865,115.180984,114.24248,147.27087,116.658936,115.019104,164.0897,131.82356,158.35345,117.61237,172.68887,100.72312,179.40707,84.27635,169.91261,79.08277,147.95433,118.41223,94.13064,88.41882,84.02732,60.406776,59.074764,15.918556213378906,1.947815,0.9471690773353338,5.1935806,10.162819,16.135376,63.92701,0.7
164,111,77.53922,119.18651,137.81537,124.39128,146.00076,120.019554,163.8131,119.19481,132.97339,154.63591,154.57181,142.43903,159.13074,172.4645,141.62894,176.86566,117.36748,156.01707,112.85385,116.63281,128.52528,85.896095,79.438,86.76752,61.762047,65.72954,7.386497497558594,4.84198,0.28397576536372293,4.513626,35.31463,38.003098,29.865295,0.7
98,53,65.63484,76.046844,107.75453,79.35835,143.56372,70.272934,163.44792,70.28093,114.50512,141.98032,141.00778,110.615,131.45363,168.0395,108.076096,199.7718,84.964516,164.01317,69.56375,114.86011,138.31761,28.490005,85.76377,30.29274,58.474945,6.416526,14.851333618164062,6.7505875,0.0831804874406703,15.400764,3.9289093,27.120209,84.56737,0.7
166,139,59.714058,84.39123,123.55307,82.42175,25.865616,20.100475,163.8342,84.91428,120.12487,121.793335,144.60999,117.045815,135.1676,147.36151,117.314125,157.34534,96.70114,132.99557,89.509415,101.04633,125.92701,48.151314,51.524918,40.00892,44.49806,24.472519,95.71290969848633,3.4281998,0.10816871482798107,7.1917267,29.795357,20.747002,61.037415,0.7
84,53,74.81069,82.36779,113.340126,81.614334,138.31154,80.50719,156.93005,80.595474,112.305695,146.79729,136.45454,135.57927,134.9324,168.69814,117.53825,184.82294,90.435776,154.51239,78.46451,108.6154,132.45766,45.645027,91.0455,43.408546,73.5063,18.57823,2.8794631958007812,1.0344315,0.6983951246549294,11.971268,3.6538162,38.181885,65.206856,0.7
86,50,68.591255,85.32388,127.9846,86.13326,151.49919,87.61682,198.20451,90.873634,120.0049,139.04875,138.17941,137.71005,124.558044,169.40562,106.6649,187.36462,80.256996,155.5697,83.90276,106.063156,142.41534,46.444748,86.36972,45.181107,72.771034,10.437256,7.0333099365234375,7.979698,0.06763559702901989,-3.6457672,15.311508,32.985596,60.88205,0.7
69,65,36.75873,94.04356,117.56171,96.798454,122.486824,90.498795,179.17169,87.138794,111.144424,148.40984,149.63359,141.9123,130.43845,181.3642,101.73202,195.5063,64.679886,164.146,59.343536,118.70644,107.65113,52.928406,46.34819,45.860687,25.63281,26.574768,13.204421997070312,6.417282,0.08288945818148163,5.3363495,22.584805,29.703392,72.84576,0.7
155,94,60.83185,92.873985,104.95599,81.94458,100.7643,77.99462,143.595,72.51547,101.320244,127.80618,131.66153,109.15258,122.29532,147.85071,94.27642,172.2947,75.69704,148.6147,70.774414,114.28116,97.83342,34.35409,51.01275,25.594517,31.81027,15.763203,24.3084716796875,3.6357498,0.02137555743433195,4.9226227,9.942566,13.525024,88.686646,0.7
168,100,47.827522,96.684006,116.69318,92.42628,136.16841,89.40194,167.57626,88.24549,120.95944,145.0685,144.428,112.93736,151.99887,157.85532,126.879395,189.86153,96.49346,160.83159,83.101,118.54614,126.07196,49.35933,82.1517,56.337044,72.07521,18.895725,11.462852478027344,4.266266,0.16892097553899976,13.392464,35.273476,26.522354,62.2091,0.7
123,124,70.415474,85.601555,100.2144,90.75204,148.37923,83.27998,183.58032,84.2886,101.37315,140.27344,137.65227,111.561386,130.65561,164.36548,105.0749,195.35193,68.665085,159.07883,65.90544,108.61295,143.28947,57.83423,96.87937,47.58249,75.121216,30.772524,9.542991638183594,1.1587524,0.10267224851920298,2.7596436,-4.5100327,31.660484,61.030464,0.7
55,53,58.243195,66.99642,147.06552,62.695114,158.02896,60.92425,201.71025,65.79974,139.4931,113.51046,172.1081,92.117,177.36084,132.38768,141.13455,161.06087,101.27872,142.14041,94.27524,100.877014,143.3262,31.577528,60.256264,39.282543,34.738487,9.386179,9.176799774169922,7.572418,0.07981994813701188,7.003479,36.032043,12.633446,61.59447,0.7
129,96,98.61953,89.747856,141.98112,93.93408,141.25137,84.01103,178.18561,90.65351,125.93235,168.41637,160.31958,152.90074,143.3082,191.28822,110.06153,212.57555,92.57041,174.20558,98.75775,128.41676,150.75565,32.154526,100.06255,36.13909,77.641396,8.210337,11.151168823242188,16.048775,0.623705410451036,-6.18734,0.13822174,39.999603,92.27767,0.7
64,51,43.597275,91.495316,119.81163,94.9928,139.34586,83.52656,215.85696,81.05365,125.070885,144.90157,150.4335,131.6617,141.34937,170.80363,116.88125,187.44835,86.8662,162.31186,84.99882,117.96031,119.83594,46.793304,60.523056,53.630802,41.635426,24.549446,21.90790557861328,5.2592545,0.15826552246982528,1.8673859,41.401543,26.941254,64.32951,0.7
129,95,56.934834,123.39772,112.96416,116.100525,113.61024,112.2456,155.51125,117.66347,115.3602,165.94998,140.07875,159.40451,138.56215,194.27798,110.08137,212.7277,90.063774,187.71596,79.79073,148.41098,112.331505,79.607704,60.786972,61.23017,50.830864,38.49742,12.715065002441406,2.3960419,0.060167600896841256,10.273041,22.8559,17.539001,87.18081,0.7
228,124,63.196552,69.12448,95.688,72.36044,108.58848,67.12784,123.90588,70.25461,93.70106,131.32191,116.58667,120.04843,111.264175,160.55928,97.73631,171.01329,80.11698,145.97958,68.49316,100.64266,100.78053,42.563744,78.71248,40.543026,68.75212,6.231409,6.36273193359375,1.9869461,0.4787192286134647,11.623825,5.296604,30.679253,60.099636,0.7
128,68,67.02575,74.62356,120.35149,75.95617,135.84523,72.666824,151.53204,75.45313,124.15348,139.27457,137.80746,125.696976,122.40935,167.17172,102.90873,184.5694,80.43428,152.80804,76.55232,98.77891,121.58854,22.15958,84.613785,34.40056,65.00015,5.100729,4.118919372558594,3.8019943,0.26789817663521953,3.881958,9.526573,40.49566,64.37835,0.7
140,80,25.344471,121.93105,110.4025,125.02839,129.75948,120.62677,183.75641,120.90619,111.48976,173.97948,123.60895,157.99298,120.21954,197.129,105.582985,215.01103,90.35149,195.10635,83.75909,157.28941,120.53833,68.377304,89.132576,79.64518,86.885254,37.032978,5.810577392578125,1.087265,0.18112916780941624,6.5923996,58.414616,16.690063,77.64423,0.7
138,94,78.83522,80.370285,144.9985,87.85661,145.2509,81.26309,207.20058,93.7056,145.57393,118.891655,172.61508,113.58702,157.77158,147.15977,140.3882,153.7926,121.87749,130.8147,118.48259,97.08668,154.53394,52.516754,124.62914,44.49672,116.36265,30.198391,19.9288330078125,0.5754242,0.12027306744317934,3.3948975,39.64737,21.804977,52.58996,0.7
126,66,77.11608,83.45311,119.56795,85.21681,139.74658,77.44151,174.78683,82.1395,115.81305,148.21246,149.03888,124.250656,141.3224,174.42856,118.942825,205.32724,95.26452,178.80823,89.38432,125.174385,134.47543,34.03798,99.5748,45.68715,79.75688,8.1411705,9.242439270019531,3.754898,0.10326827846953868,5.8801956,12.268242,23.038078,79.487236,0.7
192,117,80.36078,85.26354,123.1299,78.41644,145.7308,70.54034,161.54037,70.99252,125.129555,157.91896,149.40918,133.24277,137.81633,184.91286,112.120735,210.22435,95.35122,143.81378,100.68477,80.96044,136.8234,21.722332,107.25194,44.57441,93.174995,6.9620943,22.147125244140625,1.9996567,0.47549903190039755,-5.3335495,20.32399,76.95852,36.386032,0.7
279,159,63.31358,75.771095,114.73024,67.0698,132.08693,57.521416,151.98488,57.799694,118.931694,129.20485,139.10252,101.33296,140.10678,160.83218,113.7719,197.634,89.51336,165.481,81.772,119.33404,121.48067,22.199041,68.107056,24.96061,66.505684,7.53657,27.519786834716797,4.201454,0.09248269521435637,7.741356,18.458424,9.870811,94.37343,0.7
99,68,78.88956,99.33873,127.84273,105.57809,131.00092,95.7487,171.97206,94.96164,134.2753,163.30287,154.76834,159.86371,155.33342,190.43109,128.11823,206.31891,92.91972,176.75484,82.27367,129.136,123.897804,59.86784,67.649796,53.97401,29.651035,6.7263465,14.206474304199219,6.4325714,0.3366200674950197,10.646057,3.3841095,34.16687,75.16199,0.7
107,58,114.82066,109.494385,138.37602,115.28305,162.01558,104.580444,179.4544,103.26289,132.59929,181.87076,154.04788,154.79218,161.00418,189.7631,135.69983,211.66739,103.13174,159.94684,85.58137,93.641846,145.86603,47.935764,78.85027,47.82806,66.90216,6.16615,16.934097290039062,5.7767334,1.2310869196349135,17.55037,-29.239296,88.22891,45.813786,0.7
141,108,54.03396,94.64346,152.16316,92.4946,173.42787,82.7942,188.37238,81.73057,136.23534,143.44884,179.88931,142.80835,176.10612,180.45001,142.07367,206.6494,93.85692,163.98792,89.44495,89.50838,167.37952,22.457233,74.83551,58.694675,60.68245,49.17958,22.613296508789062,15.927826,0.15887878801038724,4.411972,35.410988,53.94046,30.813702,0.7
93,63,83.74792,83.93407,126.00623,82.01767,156.12721,82.65083,157.74658,82.07977,120.005295,122.8132,138.11333,126.94911,133.79922,158.01039,117.534294,172.30948,94.3238,150.58928,83.69324,116.44984,136.12566,50.844242,79.383934,54.12243,72.57717,44.817207,2.5269622802734375,6.0009384,0.16795268230557459,10.630562,-0.05467987,6.363365,62.327408,0.7
108,58,70.93019,99.81801,115.430504,99.14815,123.97504,89.36704,168.81888,89.225784,111.51674,156.37587,139.0115,132.90204,135.58928,185.87323,111.56817,213.99883,89.168915,175.25528,85.54794,107.59016,112.251045,42.829548,69.86951,63.353485,74.40734,17.951242,20.373329162597656,3.913765,0.004539549534514742,3.6209717,14.617752,48.785713,44.23667,0.7
151,116,32.97056,97.24277,98.22355,99.51998,132.16888,94.46205,165.2001,92.055145,101.04962,161.61063,134.57631,127.71885,131.9006,182.91312,103.05259,213.06924,64.2569,180.76868,48.692314,117.51389,111.12986,67.55054,66.91405,73.7372,60.631866,46.227726,10.245552062988281,2.8260727,0.2069483698390413,15.564583,15.721756,44.096733,43.776695,0.7
142,94,89.095634,96.14252,140.8813,101.46407,4.8143487,4.608551,171.19972,100.22229,147.48282,176.90369,168.20312,154.24448,165.88712,190.02971,147.60747,213.46375,114.288956,179.62463,109.42028,130.35513,158.6926,44.87993,116.95061,45.40205,97.712524,6.959223,142.0016098022461,6.6015167,1.0713167790564335,4.868675,20.324646,46.548553,84.95308,0.7
76,61,53.55866,78.23659,120.48332,83.56589,144.67436,81.09557,162.00137,83.92259,113.863075,145.59512,147.84552,125.20461,138.81987,158.16643,121.31601,170.44019,84.2267,143.9264,66.798294,99.2524,143.91754,56.04956,105.81374,43.622746,81.95571,13.519893,8.156318664550781,6.620247,1.4049464515962802,17.428406,13.239635,46.34272,55.629658,0.7
98,54,1.9483042,7.6748238,126.19744,57.869175,126.453255,58.168488,166.8186,64.76125,122.2274,114.50829,137.93398,92.80007,143.13568,153.4084,118.2619,182.1751,98.69061,136.84833,91.22389,83.5229,124.20937,18.687885,6.3068275,6.6006937,56.741684,57.797424,78.88722229003906,3.9700394,0.16235382549229826,7.4667206,89.27559,30.98539,76.92221,0.7
100,74,75.38506,76.94949,119.62855,74.24637,150.51591,70.11317,149.98076,70.5975,122.50669,122.473434,140.05453,108.307465,127.73521,134.96587,110.25289,150.50125,84.72148,134.97449,81.85905,97.447395,141.69893,39.687572,106.57163,52.438526,94.521835,27.905525,10.485191345214844,2.8781433,0.5793968438890094,2.8624344,6.473984,25.02604,45.00887,0.7
86,79,85.16491,87.51408,126.25455,83.88853,149.1083,79.46138,165.57625,81.30575,122.57518,120.53764,144.31847,112.09175,133.81683,137.67369,118.462875,159.68216,98.326385,138.32263,99.59522,112.497925,151.98306,52.258396,105.6451,49.404243,92.17906,31.875381,10.635475158691406,3.679367,0.06419177223472328,-1.268837,14.430313,8.039719,63.09368,0.7
88,70,44.56538,84.54787,122.04393,89.79773,145.55371,81.022804,184.13968,81.43147,116.56017,133.2107,147.30879,108.90222,136.76064,145.2644,106.35394,158.716,79.32734,146.38849,75.59552,118.15242,151.58122,35.508343,107.93563,19.253845,88.94711,5.1279945,11.891319274902344,5.483757,0.592843546828357,3.7318192,31.03014,15.058273,98.898575,0.7
148,112,80.810585,72.51918,136.47267,78.98605,152.67274,75.77238,180.37857,79.68227,126.93795,122.15808,152.51248,128.71893,137.12154,159.11201,116.5183,173.00562,99.25017,136.81111,99.90693,96.80027,141.25827,45.053802,106.53427,43.504528,86.395775,20.830608,10.376762390136719,9.534721,0.14819173771335448,-0.65676117,19.096344,25.357811,53.295742,0.7
127,89,39.89302,30.878647,125.29586,30.079607,150.94727,22.73359,190.13481,22.792288,139.19989,94.19888,163.39839,54.780205,178.15129,105.629845,147.29471,152.4881,117.9653,121.45909,108.80285,70.1004,5.6635094,2.4642482,6.5250163,1.8747467,8.055633,1.7036527,15.432376861572266,13.90403,0.11488584015757408,9.162453,68.90983,24.09848,68.225655,0.7
87,75,66.26165,91.7527,102.98815,93.13231,129.08586,91.27249,137.32338,95.74791,105.10631,136.12881,131.1322,124.84914,128.73209,147.30402,106.982056,155.85077,80.99794,147.10431,70.61246,126.59781,116.3999,69.99164,83.17827,70.78611,63.627777,48.09872,5.8550262451171875,2.1181564,1.1729719424373677,10.385483,4.350807,9.531006,55.8117,0.7
160,152,51.34269,83.376076,113.9158,85.86484,132.40834,86.24586,167.0426,95.4201,115.27377,125.85004,145.04248,140.24535,137.81549,157.1475,116.67665,164.99904,73.88691,139.56511,66.6203,98.07235,136.0752,47.781227,92.53291,40.120182,67.797455,6.7972865,15.386756896972656,1.3579712,0.021292683362095888,7.266609,15.277611,27.777687,57.952168,0.7
143,105,35.788483,82.2869,117.089874,84.190704,142.39546,74.795555,170.0305,75.83218,109.46985,130.41626,143.99164,121.624535,133.95258,152.9436,105.96647,168.19034,67.97969,150.915,54.068047,105.41264,134.94363,33.281948,79.31949,39.407757,50.667088,6.44469,15.849876403808594,7.6200256,0.23495276260184972,13.911644,18.279564,25.003616,66.00488,0.7
162,153,88.28582,104.010735,121.98508,102.632355,139.3398,103.44135,175.17857,104.12317,123.21624,132.76784,151.29936,118.95774,143.3833,150.40854,119.34834,171.09444,96.39203,149.04788,88.34402,131.39731,132.11288,69.37789,90.21063,75.530785,70.888565,35.98427,2.0601959228515625,1.231163,0.21703994997943288,8.048012,0.05819702,1.3705292,55.866524,0.7
133,135,74.7805,90.1056,119.42551,90.61979,155.57207,82.57251,185.57605,85.16262,113.56536,131.8508,150.38354,118.336685,133.1207,148.18782,109.880775,163.63199,77.73438,142.74106,76.30287,114.04751,151.28151,39.598434,84.12282,57.558826,73.39089,32.442383,12.990257263183594,5.8601456,0.30165952007924024,1.4315109,1.5223694,17.803291,56.48868,0.7
142,110,79.658676,84.31025,114.69245,84.39933,134.98582,80.37845,149.14525,84.80193,111.948494,125.75198,133.36777,114.532166,125.85534,138.51529,108.95047,154.0158,88.80201,141.54025,85.06076,123.02614,131.53888,43.9011,103.30599,40.04567,87.42543,7.8456535,6.188087463378906,2.7439575,0.4581328974887342,3.741249,5.4020844,2.7258453,82.98047,0.7
106,85,78.51515,62.26624,134.43787,68.41202,149.17564,68.03569,167.86067,72.24067,127.66729,109.445915,149.15837,117.82084,136.94493,143.05496,117.48791,158.5633,100.13879,128.01688,100.481064,88.3932,142.4031,42.341278,106.747116,37.929207,88.13621,16.381088,10.944828033447266,6.7705765,0.1708971333605257,-0.34227753,21.965912,21.052711,50.463997,0.7
112,96,60.348476,93.691696,133.1142,92.43071,169.02641,86.1335,171.27434,88.99965,128.54857,132.5603,155.14641,109.11456,153.12956,154.75069,122.98941,175.0582,88.92083,161.24811,69.95225,141.54314,132.50612,27.330631,65.53223,61.039413,40.814598,30.639797,10.9892578125,4.565628,0.057663880439984494,18.968582,9.603771,-8.982834,80.50372,0.7
120,96,77.227455,94.47683,4.02276,3.3924584,119.381516,87.26786,146.78754,87.17944,119.45979,139.5622,144.33559,122.022156,137.52802,154.43054,123.792366,173.66904,93.98458,156.79913,81.54033,117.08295,111.78275,50.944412,81.653824,59.30207,67.266785,33.195034,9.670903523763016,115.437035,4.192293550264899,12.444252,4.312874,22.479248,57.780876,0.7
143,114,77.21999,96.353584,126.56351,112.5588,141.47495,114.550125,157.61633,110.80528,115.0894,162.4315,147.32849,145.85498,129.81157,180.22299,101.55034,200.1743,75.6594,170.54735,76.810135,129.04584,158.25385,59.08129,107.26689,69.8083,86.861206,37.502274,24.426712036132812,11.474106,0.27627282872758374,-1.150734,-0.4098587,33.385666,59.23754,0.7
147,132,35.450306,118.07808,94.50229,117.55847,121.37332,113.45408,135.44203,117.9388,95.73784,158.97719,122.2015,139.80199,119.293594,169.63992,95.768845,188.48051,66.67696,171.31735,50.50464,144.22682,99.444405,86.36226,27.983393,85.036896,23.186417,59.149452,6.606559753417969,1.2355499,0.40448970176158894,16.172325,15.054333,14.750366,59.189926,0.7
104,100,77.10318,121.82467,137.2581,122.53336,170.00858,116.9981,192.45276,117.82896,149.54881,156.64252,165.53314,137.33319,184.16722,170.27332,158.25761,192.43428,124.52313,177.29071,99.220726,145.72345,141.0258,84.37251,92.067154,80.011444,64.09597,29.68396,9.530975341796875,12.29071,0.015747025607127485,25.302406,22.117546,10.919067,65.712006,0.7
138,88,58.012882,97.20131,108.32268,97.218216,129.89212,97.28471,151.4339,91.54878,111.9901,158.82664,138.44617,135.17154,132.80455,185.71646,107.53804,205.48552,80.42656,177.70862,72.790375,132.05392,126.2472,40.68329,85.62331,58.93448,67.33502,38.4282,8.528961181640625,3.6674194,0.3167579061743764,7.6361847,14.777493,26.77272,73.119446,0.7
122,117,75.1462,91.378006,103.22967,96.50169,126.35648,98.992165,144.23288,101.026306,97.59308,140.04819,131.23712,122.618805,120.724686,163.59814,92.28077,184.9237,67.88527,163.69833,59.11765,137.1604,129.75606,52.397728,97.22489,69.360306,79.31148,46.377815,12.138771057128906,5.636589,0.028305283766210998,8.76762,-16.028553,2.8877869,67.800095,0.7
