width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,quality
61,37,47.38816,31.535906,111.35835,31.004639,128.92363,34.28943,143.85944,38.68798,157.61382,38.437363,109.69792,52.96936,122.93168,68.3007,121.937515,92.87033,96.63821,150.98273,77.2514,65.10005,132.47871,110.72662,139.69174,150.88275,138.45782,92.742134,156.00949,93.23746,157.1213,163.77795,0.193192955,15.0864315,6.379536947,-0.099975586,12.795227,-82.582054,29.863243,18.51990509,-1.487859821,24.15509796,1.810765584,1.902251179,0.7
66,47,52.266888,88.28392,1.8035165,1.4774997,127.45938,96.06508,141.00499,94.09481,170.8323,95.00134,113.3031,131.87724,130.9422,133.61945,138.06432,146.51668,108.83208,175.6083,58.625874,134.41258,145.03658,164.73907,152.9381,179.10992,147.7459,128.81749,176.87856,142.61096,181.85931,200.4338,13.89821321,10.15473175,12.44934591,3.5016174,24.8255,-45.49048,6.358986,32.76799,14.43073291,-11.55335999,11.38216654,2.019329293,0.7
90,84,30.213215,67.66748,89.23655,72.748314,136.44446,85.985275,149.19293,84.22133,182.34416,84.244865,104.94272,99.04958,126.78631,129.61334,118.518745,163.80095,89.82596,203.39713,28.503506,98.337654,131.3292,181.93289,143.6573,206.82256,149.568,140.09923,177.09412,144.18309,173.55742,208.74629,7.198253154,35.06221924,7.630884806,3.4254303,5.349167,-77.20921,1.7097092,20.54861705,12.73961047,14.43183899,9.357869466,1.451746634,0.7
94,58,32.605034,57.783466,79.66999,62.81691,110.20664,56.377613,117.47316,54.47891,159.70084,55.91022,84.14585,84.018814,99.4245,96.11498,97.60359,130.7367,77.827354,153.68738,31.271326,83.893166,111.317314,140.65971,131.50507,173.70131,124.014626,109.63401,166.51172,115.654594,168.46754,182.48904,5.674685236,11.30705872,14.34823354,20.013931,28.801666,-77.58633,1.3337078,7.196235657,11.3550067,-21.38677979,10.38505554,2.750643248,0.7
46,35,21.350431,48.03942,1.1958985,1.3118792,110.027,40.056187,132.61809,43.072655,182.13773,43.92645,91.25182,102.80812,112.24214,92.34344,119.02697,130.04218,84.09892,169.04169,46.093163,92.9303,132.3528,136.88295,144.45221,158.73297,136.60779,97.727486,176.83879,115.27684,176.50513,201.75452,0.697787582,8.837028503,13.11903381,-10.308716,32.71283,-66.389534,24.742731,63.110756,1.3296691,-55.54488373,7.287684123,7.885969188,0.7
119,96,34.225304,50.436085,2.3745463,1.6072395,130.35474,54.29402,144.88896,53.49893,183.69447,53.429245,108.86347,82.71673,121.017845,102.69474,107.576294,143.77814,83.14363,157.63512,39.667267,67.78435,119.86626,152.18657,128.89113,160.96495,140.10976,107.246025,177.48074,117.684906,170.8565,170.06795,6.168902768,4.95697403,18.14431254,3.329834,12.432831,-58.27021,5.441963,76.11818,6.70315036,-10.5500412,12.97479757,2.186064594,0.7
127,74,41.09832,67.24345,1.9741932,1.5075024,137.45708,66.416664,156.86847,66.92269,160.18796,52.521164,97.41327,117.51272,112.4781,123.57221,115.17175,146.10895,96.89713,185.43292,65.0741,102.24329,129.72783,156.66565,147.63889,188.6458,150.51668,118.72989,195.05513,125.461914,193.63147,190.99014,4.827721783,21.50965881,10.3875885,3.2128754,5.5572205,-65.073586,23.975777,45.016205,3.895412872,50.89699554,45.54045105,17.91436164,0.7
183,111,20.317299,63.231766,2.0899014,1.7722988,112.12953,72.23059,129.41177,73.31685,166.84668,73.40191,90.68679,115.791595,110.25811,116.54424,107.02255,147.28291,85.53179,157.12552,51.1399,102.70868,122.58434,153.48647,138.16281,165.63283,133.31818,115.47472,168.77882,118.19701,166.1791,174.32358,11.0130087,14.62702179,9.063781738,8.507309,17.19806,-49.088585,30.822601,59.824127,5.867069601,-17.62206268,3.021240234,5.794138332,0.7
62,34,53.766815,82.18993,98.0107,77.51521,121.973595,77.29083,134.3501,76.450645,161.8164,77.00688,97.662476,96.62057,114.75415,116.13577,107.41423,150.89539,79.55642,168.61127,57.845024,86.98984,124.70583,165.94353,142.77754,191.34999,133.89217,125.806656,160.96619,131.23993,161.30351,196.25842,0.086583943,8.198455811,11.54187012,22.738724,27.647156,-75.21422,4.078209,24.37355804,-1.784800348,-11.47884369,0.908747355,4.441347038,0.7
138,128,30.892422,67.80704,94.63792,66.92257,120.3017,69.4157,142.93994,64.273224,185.93472,65.04497,84.32636,87.3638,106.26978,101.53806,102.78017,132.71245,73.14567,156.51555,45.510563,87.86977,113.67817,155.25166,127.55368,178.0935,131.4821,118.379944,176.10468,128.91864,169.13391,179.27019,6.667830247,8.134417725,17.89606222,21.577957,22.754639,-76.55544,14.618141,21.78195953,-0.769680149,-41.85678101,17.75391642,0.668758232,0.7
98,54,4.3612084,3.9579973,1.887413,1.2653799,119.36022,77.34776,133.6431,74.39424,160.1701,73.93009,103.51222,121.90872,118.48338,120.57116,111.353226,150.56825,85.97403,178.51845,62.001152,114.35657,114.448654,169.30167,126.55946,198.49538,129.05022,130.64537,153.23547,134.78586,150.25253,202.00517,29.27822538,106.8990507,7.78435262,19.976929,23.486725,-77.92422,57.639942,48.81688,-0.504787291,33.37924957,11.23480225,1.161026883,0.7
168,87,41.2844,57.083984,101.30917,63.74649,133.24506,56.582417,145.65504,57.4777,167.31845,53.50143,99.50049,79.23951,124.283485,92.18507,121.08674,128.0481,93.353195,158.382,64.96569,69.31118,131.37753,134.95264,143.32677,161.58151,141.7948,104.90622,166.73318,106.79421,166.4478,165.20656,1.593701276,12.13617706,4.125681559,3.1995087,6.8245544,-69.39645,23.68129,9.402186076,0.196499779,23.81386566,0.970616659,0.834638923,0.7
182,87,54.010303,53.710266,2.0263503,1.5321178,118.863884,55.912853,134.53447,49.734425,181.84491,45.096302,85.592186,98.83758,103.93226,100.77795,105.62471,125.94203,73.91196,178.73631,43.874023,99.44516,118.53027,146.13377,129.00348,182.57095,133.22934,116.730865,167.75594,135.4379,163.49081,191.6574,0.439121683,14.79239273,6.504562378,3.8346405,12.921082,-81.79301,10.13628,76.2202,-0.607688706,-61.10847473,21.62871806,4.753807336,0.7
104,70,36.09761,56.414436,1.6749477,1.0656234,139.7532,60.858696,157.5816,57.91413,180.9815,61.776947,107.8391,88.73787,135.76184,92.80595,129.10515,122.210686,97.60948,142.94246,73.87255,64.4252,138.53317,129.15355,146.66444,157.58838,151.37498,100.51444,176.27625,110.57027,171.98717,149.05289,3.795531857,8.3070755,11.41585286,14.64592,6.110428,-64.78243,37.77494,51.876358,-2.571845741,21.19898987,9.133071899,0.366677442,0.7
118,69,44.840515,65.013016,101.85747,59.694862,127.75473,63.046284,149.32877,62.415688,171.84138,64.303246,100.850716,83.56733,118.50936,99.932205,110.71366,128.79008,80.46234,137.63875,64.79721,81.94231,124.19667,139.45464,135.97287,151.85097,142.80737,107.16029,168.75957,116.22844,170.61726,154.37685,9.852354127,7.357372284,13.46026611,14.212219,16.738098,-51.918762,19.956696,27.85566457,-5.524172271,-5.259094238,3.293014526,7.714933236,0.7
105,81,38.04363,81.94559,90.54513,81.99249,118.3978,85.55467,135.52527,89.02391,168.37006,90.88104,95.532036,106.59812,114.3127,110.8965,118.99155,134.92426,93.66773,160.05255,50.621666,92.44429,127.468475,136.5683,138.6958,160.9107,135.82503,121.36112,164.43872,123.14163,168.32112,168.30298,5.097061337,16.29174194,4.027531942,0.8581543,8.250427,-50.014206,12.578037,5.40633901,7.953488856,-19.59034729,5.209162394,2.561580144,0.7
202,100,44.297867,56.30038,99.20993,58.646378,120.65264,54.424797,148.37097,56.126556,5.9996605,4.5106554,97.15894,79.0596,112.152756,104.23676,110.816284,136.53445,91.51642,169.62834,57.05339,62.418606,127.82007,147.71707,144.26225,177.5149,140.4162,106.1547,175.39836,121.84083,177.3577,200.60324,3.345725902,82.98220119,8.042332967,7.886551,30.9749,-73.27813,12.755524,8.890693665,3.679670378,-152.9511948,227.1711515,43.08759509,0.7
77,43,21.230696,36.659904,97.68355,45.585354,127.62674,44.49967,141.19647,51.508224,169.58336,67.393814,6.240799,5.57721,116.09284,81.83779,113.722885,114.44299,85.27799,152.30096,62.46272,47.70934,126.262726,141.78412,142.24564,174.31914,139.17635,98.64452,168.3016,109.80777,168.03775,184.33444,4.703669586,41.2865036,3.39293925,22.018173,32.033478,-92.481346,41.232025,113.6532974,-1.339458412,22.48280334,1.884902954,1.246697563,0.7
149,80,16.303165,69.86686,86.77162,63.372593,115.3232,62.88612,127.62327,57.39646,161.8235,59.940205,79.8861,101.14431,108.09493,104.00584,107.92767,132.13824,83.31184,145.98087,62.940353,68.05715,123.21375,142.86407,138.5925,177.33313,134.4254,110.49296,160.35255,123.531265,163.64656,184.30524,1.193068684,16.09645615,11.84757233,31.352264,38.32437,-73.32729,46.637188,6.896865845,-1.176752992,6.019424438,3.411382039,4.385814646,0.7
183,108,42.789017,61.30256,101.28634,64.0283,135.99435,64.66234,153.81451,66.42631,190.60864,66.10763,107.27309,92.724724,130.17036,105.77498,129.03235,145.16609,101.83106,182.62279,60.65579,92.782646,143.66582,156.38475,156.58089,178.13007,155.33743,118.7198,185.94342,116.01351,187.65419,172.03311,3.483106275,7.359991455,2.859532674,-4.4927216,-10.589676,-72.35509,17.866772,7.619176229,4.958599478,-16.02323914,5.079778035,3.016323158,0.7
128,87,24.647978,38.454792,1.5373787,1.013238,113.17151,21.962872,133.74576,19.799324,174.21033,40.82987,84.872086,93.06528,104.047066,98.51779,100.83069,127.63941,68.81468,163.60127,42.14686,84.47338,116.155464,142.34023,131.806,163.30688,134.0134,84.5891,173.85214,91.29266,176.17647,151.39941,11.32762009,37.52246475,2.764770508,-0.29438782,-12.2018585,-64.78909,17.49888,73.37964,-1.858646859,-33.55410767,2.860315959,1.793129155,0.7
91,82,54.31941,60.294857,110.08932,63.799946,116.65312,54.215847,132.76187,49.190823,5.116586,5.637867,111.41739,76.69645,119.322815,87.553764,112.620926,95.07531,84.64848,114.92096,66.29925,85.31585,127.04105,111.957085,139.34094,130.63483,133.93526,94.390526,173.61716,92.99852,173.62411,134.85179,0.951735911,81.97999954,7.989842733,15.713867,19.930832,-43.081062,11.979839,34.80648549,-5.899439519,-160.7393608,224.6720694,47.90016173,0.7
74,54,46.188793,54.89919,2.131017,1.5083467,116.72237,59.335144,136.65257,58.947598,167.06343,57.930824,92.10139,94.95819,113.108345,107.07876,106.70017,135.3124,79.94526,153.24834,45.91715,88.437294,126.2493,153.01608,137.71109,170.47093,132.52979,112.01622,171.0815,113.84969,168.96841,169.1206,4.142475513,5.757995605,6.202733358,17.222595,15.872269,-63.392174,0.2716446,60.36326,3.084672625,-30.14855957,4.087432861,0.437733251,0.7
151,89,39.565235,49.6874,1.9032214,1.7923775,112.76848,48.649864,126.379395,47.762993,148.67809,45.352936,87.15871,85.67665,108.51905,94.26308,106.276505,133.07968,82.694756,152.02225,48.011948,76.02773,119.787735,143.78947,134.40846,170.138,128.65186,102.54166,151.04834,107.16424,146.86028,179.26308,2.941796492,5.221336365,9.190444946,18.115753,27.24083,-75.87492,8.4467125,42.40158,3.965556209,1.384033203,4.3722229,4.531550233,0.7
166,106,43.6557,60.869884,2.6653697,1.4947516,116.114914,63.351444,147.03883,61.19194,6.855786,5.8442826,97.94069,110.37047,121.46418,107.98165,126.16524,135.59659,101.66249,185.77307,64.874344,87.28296,141.72345,153.2883,157.25081,190.44604,150.31725,134.517,178.4208,139.10316,175.1209,198.14397,6.478862778,83.94020987,11.4303538,4.6729736,12.370895,-82.46439,21.218643,119.30945,3.644135798,-146.0590363,226.5534193,36.66903121,0.7
71,47,19.571873,55.777115,113.703,51.196342,127.55243,51.388985,140.98326,48.849808,176.04881,60.750782,99.67962,107.624084,128.41425,104.88867,121.575745,140.64102,88.00669,180.30469,54.8978,86.40223,136.04477,154.83806,147.33868,183.98247,144.05429,114.6619,181.02646,96.91242,181.69621,158.18823,0.365579317,18.68537064,6.426549276,3.6777802,-22.116455,-79.093796,35.325928,26.47979736,-0.153959594,10.98779297,7.083363851,0.624414994,0.7
211,94,41.53914,44.69587,124.85473,50.087894,136.71005,48.8591,195.81615,122.653595,191.34346,46.707973,116.82103,59.467136,129.07521,100.62456,128.28308,140.71722,93.34562,176.09738,38.345413,54.73828,153.1656,163.70757,169.30898,184.48997,162.16669,101.84938,11.219016,5.9513993,198.10568,193.66742,20.6983866,120.1054123,40.10442098,8.392593,17.570038,-83.86542,3.1937256,36.65635173,6.952592326,-14.09590149,244.6740758,25.83774204,0.7
95,57,50.823647,41.09352,85.00133,40.352634,105.613815,41.348095,121.76036,41.82694,153.37892,38.518402,77.716736,62.017635,96.37088,71.29387,91.38232,95.831505,73.903015,115.436874,44.75397,47.852932,105.74939,111.47296,119.75286,133.53497,120.1431,83.67745,152.17142,84.61164,152.12474,141.05673,0.98779721,4.769600677,2.416506449,18.098099,25.619858,-62.241104,6.0696754,12.25526937,3.794309358,-40.74004364,1.641133626,0.553241994,0.7
141,100,66.45822,70.25262,3.6870692,2.3634067,132.1944,68.23403,146.88385,72.45157,162.51761,69.38529,111.72303,99.07432,124.85494,93.70912,129.99728,118.56584,111.36104,142.98117,57.07334,48.097446,140.38258,120.57777,152.33597,146.16678,147.1655,106.6968,170.62912,102.235344,174.27567,143.18614,2.471153284,5.084861755,7.081726074,3.185608,0.20497131,-52.457657,9.38488,32.520325,12.6198075,5.089752197,13.24637858,4.822360119,0.7
113,61,49.209015,84.19223,84.17296,72.41364,112.79468,87.09014,123.844505,88.5439,152.59993,89.25682,93.79582,109.77957,104.56338,122.35052,98.41054,147.45636,76.97812,174.25807,53.912167,108.78345,113.81621,155.67036,126.34881,185.37181,127.308975,134.11835,153.48183,136.04555,153.35059,189.63443,4.090980269,23.98563538,3.979181925,11.113739,15.376358,-63.021294,4.7031517,17.62704468,0.525547969,-16.02484131,1.088368734,1.053067428,0.7
171,93,45.990616,53.095383,87.68732,52.172455,123.32509,55.24288,145.28857,52.13489,191.7847,60.422665,85.4622,94.63819,109.64352,91.81131,112.57329,118.289566,81.811935,162.85541,47.21311,92.15881,134.35562,132.03557,146.55063,168.06276,148.10516,101.01966,185.48051,110.674065,184.73053,162.11218,2.214365057,12.87647095,2.914082845,5.2073517,-0.7432251,-76.25145,1.222496,6.350430806,1.609787953,-59.58474731,8.905563354,4.591961151,0.7
158,90,67.08699,55.41108,1.7169406,1.0812953,134.40132,41.687386,144.1105,45.682335,187.61479,42.59921,108.90275,72.55591,122.378624,84.38698,123.2713,115.27017,99.57747,157.3449,3.040173,2.4888556,139.98108,122.25719,154.21211,172.5717,148.54625,86.74508,184.8984,86.421455,189.31557,174.96718,6.971548064,18.13215256,10.51165771,15.226807,17.622284,-88.18472,64.046814,64.34349,25.82424641,-39.11260986,4.755706787,3.815549355,0.7
67,36,42.653603,74.16343,1.0523092,0.4877078,132.25826,67.15593,148.15018,72.18324,195.71222,69.41015,76.301346,113.90068,111.080475,116.12768,112.1984,149.22258,85.820045,197.48918,3.7430768,4.7492046,132.6851,157.81381,142.38351,190.31735,148.69585,122.55383,185.6827,125.94229,179.68814,196.70343,7.266343329,9.780593872,8.052658081,-7.171829,-0.78575134,-74.189674,38.910526,83.51382,14.95157913,-37.30327606,17.36905416,4.380183887,0.7
74,49,44.846954,65.683205,91.125046,70.52797,113.318016,68.03831,128.62349,72.89983,164.9235,70.2269,89.96128,92.6789,105.801796,106.70214,103.995895,137.95345,86.258514,153.86813,16.744463,21.686747,117.73459,145.44812,126.95934,155.4014,126.78873,111.6816,157.10403,118.50377,159.70407,174.99686,0.814384012,10.45794525,2.332603455,1.5332642,21.128723,-48.699257,28.102491,5.712862651,15.97948476,-34.73989105,8.692586263,1.696437064,0.7
208,104,54.332607,61.90229,87.76096,59.732758,115.04811,60.487865,129.75977,60.129574,157.10037,66.41207,80.90311,84.94171,107.07026,88.47122,108.46863,119.98375,84.57897,153.0609,63.58911,86.78352,120.70267,135.1436,132.70123,158.57643,130.42226,108.83632,161.35126,124.55085,159.71338,183.36406,0.376898379,9.69707489,3.480290731,5.5155334,30.303162,-70.10521,9.256504,7.022481283,-0.929760041,-23.38901901,4.575927734,0.431494888,0.7
114,68,23.818724,63.4796,3.1682353,3.2598753,112.046,59.61241,130.51169,59.60738,183.93369,65.38559,71.8373,96.04075,96.9919,109.22406,95.56114,138.40887,63.101532,176.34572,23.982834,99.00528,118.07233,147.52995,135.81139,175.19533,133.2222,106.55672,186.25047,115.91496,181.54312,175.89282,0.115379818,9.645397186,5.34014384,-1.1503906,-0.45289612,-65.97127,0.16411018,88.37254,2.794814533,-55.54810333,4.73193868,3.864434257,0.7
167,83,49.37201,53.895252,96.31749,53.030674,123.82616,52.93521,140.14091,51.510643,170.95268,45.893135,83.52181,80.09381,111.823425,94.97134,105.44289,140.3261,67.66373,207.31958,50.178726,70.63982,120.34372,156.68803,131.99141,213.86711,135.90504,123.26924,166.04039,126.3432,157.51991,208.48,3.612310916,11.11969147,8.256912231,6.547531,1.1604156,-118.895775,0.8067169,29.67456818,-4.011250589,-19.79890442,14.63549296,1.849437885,0.7
60,44,51.20885,50.578873,2.4367712,1.6421325,128.24774,63.803955,143.75197,61.204845,199.15923,62.671516,98.136185,103.52422,114.97965,116.10693,104.5516,142.634,81.20675,162.95633,34.913895,80.25514,128.76,164.48125,147.5475,185.213,146.29886,122.925644,198.82944,118.90052,200.7061,176.40703,11.49399494,17.97185135,4.228281657,22.256668,13.450699,-69.106064,16.294956,94.60763,8.843200307,-64.78407288,2.282358805,0.973900515,0.7
98,55,25.482742,69.63343,74.001785,77.20012,99.97134,67.04743,119.88313,62.615185,152.22191,58.72997,66.793594,100.63759,86.647545,123.83525,54.24147,201.77771,30.749653,130.65877,6.056741,5.5527883,94.78348,188.77943,109.25636,206.9013,115.61477,124.242256,145.1205,128.39165,140.559,205.72429,6.200589468,25.49060059,11.32344818,76.24254,75.06552,-83.066055,19.426,52.86405055,0.227125724,-30.01255035,12.50954692,0.324221679,0.7
92,45,40.935085,35.852715,1.7618158,1.0940468,101.52945,23.827085,118.540405,21.886442,153.5457,18.015013,76.34618,78.61881,99.16741,94.59258,98.41369,147.0703,78.143524,170.15091,44.835327,87.99888,107.58439,155.84615,114.51557,172.09488,114.26729,96.0462,146.84334,92.6506,145.34128,167.80618,12.76000244,21.91480446,5.531959534,1.9439697,-2.3447266,-77.5023,3.9002419,55.13201,4.03176019,-43.43813705,9.937856038,1.600222181,0.7
177,106,52.060326,73.067444,95.17876,72.71717,122.18209,72.57327,127.9058,69.67377,159.22485,74.34174,95.8422,85.15697,112.53659,105.48552,109.473045,132.48186,88.9686,176.38237,53.370148,99.821655,124.03972,154.98184,139.86456,182.79303,138.92908,123.49224,170.58336,133.52327,166.38373,193.84785,5.631014629,5.601834106,15.32136281,6.41066,17.465485,-77.30751,1.3098221,8.722506205,5.173264027,-3.963760376,12.34491475,2.606650151,0.7
140,72,65.22801,82.4081,2.2882037,1.7723458,112.41327,83.40598,122.82127,83.16969,150.78232,85.90761,93.44205,140.96843,101.6026,149.46536,102.05894,171.01855,86.35113,197.04597,63.945354,98.28773,109.8223,175.4216,120.708115,200.79361,123.83155,137.02676,147.1801,141.14508,144.17451,198.75903,0.182295909,4.369529724,3.491065979,3.747635,1.7130585,-51.328247,1.2826576,48.72338,1.268377705,-29.55284119,6.806671143,2.321790589,0.7
142,78,55.74075,41.537197,8.77595,3.4702587,123.638275,42.12077,138.65913,42.084892,164.08139,43.53103,100.08614,66.87317,115.99434,72.18101,117.44159,91.39061,98.85022,119.68587,52.451866,45.84425,127.3303,101.62716,136.88168,129.90768,137.27373,76.2544,159.6345,80.80465,155.07416,128.72952,0.667014927,2.425117493,2.108581543,10.221817,9.043655,-57.726677,3.2888832,46.6398,11.06283044,-12.9887085,9.045059204,4.875470836,0.7
288,117,53.548744,60.64081,89.022575,57.22867,118.52327,52.070827,137.64136,52.644417,169.33337,48.45219,87.87291,86.03426,109.07274,96.56645,108.54707,139.03706,78.51661,190.32338,53.90366,102.80318,121.65939,147.28984,135.2392,194.62091,136.37125,114.72982,170.77074,121.311066,169.1154,195.60011,8.48311981,18.90942078,2.448181152,4.297531,5.2767334,-98.05446,0.35491562,13.24151611,-1.613741003,-36.64568329,2.061808268,0.884446359,0.7
