width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,feature_0,feature_1,feature_2,feature_3,feature_4,quality
86,49,142.15141,61.47264,149.00328,43.810562,166.7815,71.24537,148.17094,99.405975,1.6176629,1.1241544,169.5534,133.10484,142.10724,147.06743,114.68186,114.41421,110.19829,61.10122,6.8518677,9.772728,17.290657,21.382462,0.5502312946400756,0.7
153,117,124.35637,114.522675,130.92451,105.382256,149.8504,114.1889,144.7004,138.6297,136.39076,142.53175,146.57304,161.86914,126.34979,189.1588,106.13833,160.47113,92.6391,116.162415,6.5681458,-0.33377075,10.780159,1.8726501,0.21564534086068976,0.7
162,96,98.54385,93.90877,105.03648,85.644585,117.62352,96.57109,119.81214,121.01756,114.17978,124.87937,125.08085,146.81937,108.76498,160.19618,84.968544,133.12357,74.85199,95.24612,6.49263,2.662323,9.601532,5.2687073,0.49436089172254727,0.7
75,51,4.294674,3.3147814,87.36639,55.811935,119.11618,77.8306,121.530075,111.71133,112.4808,118.73576,119.45917,150.15508,97.33472,165.92697,59.139793,138.58482,47.190624,95.78843,83.07172,74.515816,39.976494,-2.0709076,0.24143619092962343,0.7
86,63,78.42933,107.82102,70.05822,93.14811,121.71853,62.335438,141.89217,116.60169,126.69367,126.71849,156.18947,154.78032,121.04519,186.54974,70.90829,163.27237,46.26358,112.87707,-8.371109,-45.485584,19.728958,14.297302,0.07829253303934647,0.7
74,69,101.87074,99.742744,100.99815,88.39649,140.25697,88.50113,136.09862,129.22308,123.09462,124.52086,137.73958,150.33589,119.579735,162.2958,80.39871,141.18826,73.61227,105.035675,-0.8725891,-11.241615,16.639183,1.6409607,0.14027273818263497,0.7
108,78,126.190834,92.27259,128.09143,79.022934,154.46626,100.79417,141.42502,135.54364,1.34603,0.9893832,157.283,163.46579,130.45235,182.59723,94.91562,157.94055,75.21242,115.99117,1.9005966,8.521576,36.96824,15.857986,0.03381827430163309,0.7
129,84,102.06109,58.75319,123.14261,35.87616,151.50652,68.563614,131.4089,120.91891,1.379281,1.1980622,156.4998,164.47118,112.793625,189.71211,64.436455,164.0776,41.808094,111.816444,21.08152,9.810425,75.940285,25.090897,0.05755468177742573,0.7
141,106,102.83031,64.82584,107.980156,48.547295,124.807205,59.50715,125.38196,85.0371,122.4192,100.9525,138.48177,124.69678,106.38448,161.47818,79.05671,130.32411,67.886856,94.89027,5.149849,-5.318695,46.34297,13.099808,0.4351612686432471,0.7
135,94,102.938995,81.11643,112.03171,63.392605,129.24118,87.698456,123.66749,123.6922,114.48052,125.75565,127.84195,147.33727,105.75064,167.12616,73.138176,140.03491,59.777115,96.386536,9.092712,6.5820236,32.99393,4.1744614,0.23450998773174025,0.7
117,89,89.24288,110.163765,88.72429,91.369675,116.50118,98.474625,115.00688,144.11546,104.34501,147.66685,121.12379,171.20628,97.9102,189.35648,59.652634,155.7154,47.662045,96.15898,-0.51859283,-11.68914,4.7893066,6.116905,0.17884986284035698,0.7
113,73,107.34186,95.840836,87.73144,69.937515,141.3378,74.13216,138.46751,114.98421,2.1816127,1.3867757,153.47733,144.73927,126.32994,161.36009,84.08435,147.25214,67.59777,106.7286,-19.61042,-21.70868,36.791084,15.009811,0.019130990709138596,0.7
196,180,76.16072,114.20174,78.32477,101.570786,107.05575,86.197,115.899704,112.22836,106.4136,119.03072,127.38664,142.36032,100.106224,167.27122,71.699295,157.34068,53.708,136.35345,2.1640472,-28.004738,34.78267,11.486938,0.30471484624728273,0.7
86,88,117.38462,84.28362,138.74075,71.79543,157.49055,91.70679,150.28828,129.45241,1.1896174,0.83553255,156.76433,160.90955,130.4329,176.7794,47.5485,137.90826,29.001251,69.364456,21.356133,7.4231644,-2.4309769,6.4760437,0.44249862679420726,0.7
74,69,107.66713,68.355156,123.93797,61.121193,151.09435,94.79226,141.74568,127.499985,1.1024263,0.76266706,154.91107,153.32211,123.95046,168.77534,68.84774,145.80095,44.507244,97.842804,16.270844,26.437103,36.72161,13.16539,0.2404022913025714,0.7
73,50,125.573166,59.342987,135.80185,39.87662,174.07239,70.35995,154.94426,109.12511,0.63361263,0.42261174,165.3375,155.65724,134.73672,177.45087,81.36792,142.41985,57.84581,72.12005,10.228683,11.01696,32.243427,10.393234,0.06642734209134704,0.7
228,165,75.322296,79.44664,65.78073,45.23884,111.5661,77.53836,104.92494,116.52931,92.1456,115.80101,113.91737,157.70627,85.1953,185.58148,46.128353,148.84697,29.96352,88.12352,-9.541565,-1.9082794,42.88468,8.992432,0.4717841065878021,0.7
40,38,94.39215,94.405685,89.22742,81.44707,144.4132,71.25823,148.8574,113.30023,1.4718232,0.7896415,166.26172,154.17401,129.0776,175.98315,83.65086,154.20854,65.94014,116.396164,-5.164734,-23.147453,34.949097,17.404312,0.1167471297166387,0.7
78,51,120.111015,88.91468,114.45557,83.09047,151.35172,73.29211,162.50282,108.314705,149.83447,113.80049,185.56764,147.40344,167.87505,186.41042,114.39554,150.46448,81.77584,99.72536,-5.655449,-15.622574,16.634888,23.06482,0.3127562165686497,0.7
48,37,117.36972,60.395535,125.84874,45.87647,159.46315,75.197495,141.2288,113.49584,1.0146215,0.68327,163.07704,160.71667,138.76987,180.99886,93.447105,161.29259,66.83841,113.56153,8.479019,14.80196,67.68506,21.848236,0.1039300751172092,0.7
63,42,79.36189,76.947586,85.2697,39.743088,132.42781,63.93752,135.06708,125.702065,3.2969458,3.0097847,160.60687,166.07048,124.79675,203.17792,63.263737,175.57344,33.259922,125.67848,5.9078064,-13.010067,85.935394,25.539795,0.18940282270938158,0.7
107,86,103.223915,68.690796,108.732025,64.11151,142.25209,82.737946,135.64801,103.99776,119.98265,102.22616,159.61935,127.23535,133.75562,154.45216,80.58189,133.89787,54.68666,99.106064,5.50811,14.04715,34.994553,23.971344,0.19768672407768317,0.7
93,81,94.08483,82.74302,116.006676,77.21518,125.80236,97.84395,110.26914,121.542465,1.7409513,1.2060883,130.22025,146.20433,98.81415,159.23322,55.687527,133.12968,41.465435,93.182434,21.921844,15.100929,15.967255,19.951103,0.2578736608168488,0.7
62,39,107.5241,52.120068,127.71311,35.350945,136.12067,62.51204,132.70221,99.98483,127.582985,104.06441,131.74324,140.423,115.69457,158.90474,80.6217,115.15954,68.87703,57.82241,20.18901,10.391972,22.471466,-0.9589691,0.5916043069876624,0.7
88,48,110.34843,41.81439,122.908844,24.032394,132.15698,69.468605,122.32348,113.80138,0.8025832,0.7029891,145.68114,142.3313,117.99179,168.07396,78.731125,124.48299,50.244305,50.142338,12.560417,27.654217,26.109943,23.357658,0.46248294270320534,0.7
56,31,99.23579,96.283646,100.23172,66.92792,133.73947,101.36189,125.41068,155.32182,0.8388276,0.6479122,133.53148,191.34157,119.063805,214.81,69.28202,151.17351,56.05337,50.498085,0.99593353,5.078247,-16.429832,8.120796,0.3554554973099642,0.7
113,68,92.63888,66.6293,91.92453,50.79736,128.51898,49.108692,126.53575,97.75001,115.16278,104.775764,131.27312,146.15347,93.70922,175.48679,58.177086,129.40887,48.28989,60.676582,-0.71434784,-17.52061,9.879223,4.7373657,0.2884170956628591,0.7
72,41,98.90191,54.98307,107.783264,42.389812,119.473976,71.57732,105.13136,110.78435,1.0322785,0.9355482,126.09749,144.69464,99.57414,175.05234,65.49187,130.42743,50.781437,65.91872,8.881355,16.594246,23.528904,20.966125,0.678413035591539,0.7
72,46,98.76779,87.90318,98.65992,70.237335,120.12907,99.8209,111.418594,132.78763,1.5794857,1.3638442,121.8065,175.6292,98.97623,196.41458,51.137554,158.10347,32.037598,90.096924,-0.10787201,11.917717,19.859589,10.387909,0.17370051474017933,0.7
63,38,85.324265,72.46199,81.71544,48.51222,121.34941,51.71369,126.57191,100.98192,114.641945,112.484406,134.09967,146.58481,114.93671,174.7919,74.02811,139.12665,56.956318,81.02643,-3.6088257,-20.748299,32.51421,7.5277634,0.5955768380977704,0.7
70,44,121.85258,97.28121,125.43023,62.451294,170.37946,70.72838,168.70721,128.46368,153.94415,137.65898,172.77203,174.13441,131.76784,201.56375,93.12701,166.5928,80.23111,110.12184,3.577652,-26.552834,47.670547,4.0648193,0.165502562312283,0.7
77,48,119.69853,56.830338,138.72664,49.61916,149.9176,86.52937,139.80336,121.33531,0.9815306,0.7845674,159.01254,158.95709,132.50102,181.12613,80.103584,130.32326,54.65108,56.45893,19.028107,29.699036,6.8397713,19.209183,0.06786485770006001,0.7
64,36,96.56459,80.4819,95.605316,64.39664,135.27908,58.30327,135.98509,109.046906,128.80627,111.04428,140.26582,168.68327,120.53205,197.33585,83.885895,155.7098,68.30775,86.591034,-0.9592743,-22.178635,22.194397,4.280731,0.6104552671643317,0.7
67,40,135.79756,51.326614,162.14598,24.576513,184.49898,51.510834,180.64961,92.27159,165.60715,99.30147,186.38835,140.6185,155.55168,172.7255,113.992905,121.30937,94.57042,45.06496,26.34842,0.18421936,20.488447,5.738739,0.3948188422466261,0.7
53,37,123.79884,52.44752,134.78807,30.229912,166.34181,62.110775,150.60431,113.394775,1.0281901,0.79257685,169.43016,163.40863,142.0153,186.11865,90.86037,170.28221,60.65994,116.357086,10.989227,9.663254,86.127174,18.825851,0.06370285080219751,0.7
96,58,116.88269,60.149128,130.77896,40.300644,146.9165,64.251396,133.65628,113.43668,1.07542,0.86577547,146.8689,150.2611,121.93988,176.07745,79.35907,123.97922,68.51362,54.040485,13.896271,4.102268,13.739841,13.212616,0.4709158024778697,0.7
64,40,127.95004,89.61087,137.99858,68.493225,163.06914,94.91141,150.2218,135.03445,1.5781989,1.4638767,156.11159,168.2438,126.0368,198.38928,81.136696,144.60205,67.81918,71.02469,10.048538,5.300537,2.5314636,5.889786,0.0783748367574344,0.7
119,71,105.745834,68.80607,113.31492,53.448837,127.88974,85.6919,118.91585,117.041046,1.7094065,1.3874054,133.93837,158.19891,108.67578,174.38612,82.406425,137.84894,66.59521,83.304375,7.569084,16.885834,29.855537,15.022522,0.7230066966046222,0.7
73,48,95.13785,50.619663,104.792694,31.333818,117.6212,67.267624,118.445274,113.67849,1.7844868,1.3157423,138.75914,149.90283,108.62393,175.04126,50.91524,120.97945,26.970493,48.02465,9.654846,16.64796,16.690832,20.313866,0.3012846213089724,0.7
58,36,108.4668,68.81271,112.64968,41.807594,146.39836,56.20216,145.31958,99.4052,131.95895,105.888794,154.04167,148.20515,114.99327,178.66167,67.45073,130.81355,55.71023,64.691025,4.182884,-12.610554,22.88343,8.722092,0.2527149618912281,0.7
71,45,116.0414,72.01011,127.907,51.58169,149.85501,69.97419,143.82104,105.46529,125.42793,104.24289,147.42496,146.04915,121.81206,175.7397,86.904366,152.23448,69.18871,110.89227,11.865601,-2.0359192,59.31058,3.6039124,0.12431135756991529,0.7
51,33,110.10776,78.59273,114.63782,57.942688,134.74045,74.57061,122.333176,127.49981,1.3656832,1.1082069,131.72899,161.5703,103.54153,185.42941,74.25754,132.46739,66.19835,47.843353,4.53006,-4.0221176,-10.099335,9.395813,0.4894432152259225,0.7
89,48,107.67971,52.395405,116.34246,38.429745,134.79425,68.92385,129.22038,122.6974,119.04689,120.378494,126.89464,159.47115,107.53581,189.22691,76.14294,133.75383,65.02418,57.526375,8.66275,16.528446,19.09663,-2.3257446,0.8867051009053486,0.7
66,39,89.53675,88.81108,95.98935,64.54324,128.5917,86.948135,122.16639,143.6437,112.98384,143.09737,125.44556,183.11516,106.482994,214.90195,73.6329,186.79451,61.95678,142.74547,6.4525986,-1.8629456,78.202225,3.2791672,0.4842350396517774,0.7
42,31,111.43802,66.8203,138.4811,52.842506,158.24312,85.0416,157.22952,116.743576,141.08087,121.558205,166.31041,159.33049,142.96158,183.32736,72.102516,145.34427,41.32008,65.52147,27.043076,18.221306,12.678963,9.080887,0.14859650554802806,0.7
80,46,93.87638,92.76372,82.65759,71.9517,125.986824,56.51475,137.0739,120.3559,125.60919,115.11331,137.56447,155.3243,113.7212,182.77786,68.50168,138.02122,56.61132,67.397385,-11.218788,-36.248966,-4.5543137,0.49057007,0.3890051900215239,0.7
72,55,125.31061,69.209656,4.096347,2.7568417,168.89372,67.694664,143.99747,128.15936,1.686304,1.4283712,152.65569,167.1941,124.99035,201.87976,85.800835,137.31743,79.819466,67.50249,-121.214264,-1.5149918,64.74564,8.658218,1.3652179220237217,0.7
59,42,116.8792,65.08315,119.26929,36.050617,145.50809,59.377213,144.52708,115.000336,1.5156817,1.2088497,153.24254,148.28223,125.11272,170.08199,94.61024,159.84329,73.93293,123.83661,2.3900833,-5.7059402,87.785995,8.715454,0.1428079353040803,0.7
87,56,92.67599,68.15018,89.904724,48.320717,126.95599,77.61052,114.16931,115.46397,1.127678,0.94371486,121.749466,147.82185,103.34016,167.46658,67.20807,108.6695,56.028545,36.331287,-2.7712631,9.460342,-11.989429,7.5801544,0.21104766696973898,0.7
91,51,98.76084,64.33776,118.118164,44.856915,132.27971,78.95543,130.38077,118.68152,120.06673,135.37775,141.02124,166.9699,119.04582,201.26701,86.70128,173.58253,66.39138,136.04543,19.357323,14.617668,91.18851,10.640472,0.5441147134409017,0.7
50,31,107.12894,87.10565,106.35355,56.72043,160.59111,65.04637,152.34048,108.63746,1.543895,1.0405036,159.48657,149.05289,124.1266,177.28802,74.17652,125.307846,60.99787,55.226845,-0.775383,-22.05928,-1.4935837,7.1460876,0.03222205033326997,0.7
79,52,104.35729,91.698265,104.62303,65.20818,132.96777,86.8442,125.377426,134.15692,1.4499998,1.0351223,142.72757,154.84026,119.81963,172.76349,72.47333,139.026,56.989403,83.64989,0.26573944,-4.854065,18.441704,17.350143,0.17840256820668698,0.7
40,27,152.27617,51.8473,159.52534,34.61084,184.06508,70.53847,161.36685,107.65425,1.1725335,0.7478243,178.97305,149.56534,140.03316,179.44582,85.91403,139.65424,65.18527,68.137794,7.249176,18.691166,33.526955,17.606201,0.02093549792326832,0.7
42,27,120.50487,60.825462,130.3076,28.827797,156.25449,69.59903,153.52017,116.70427,133.08772,119.83804,163.51434,162.9506,139.15828,187.68277,96.62128,152.47508,73.12233,97.950195,9.802734,8.773567,69.1224,9.994171,0.5613947394129439,0.7
93,47,104.820656,56.693768,116.629074,37.068405,132.22833,68.3116,129.2942,125.92035,117.611145,127.82847,131.03458,173.06003,107.72122,212.4795,77.389595,169.61494,65.64728,107.08334,11.808418,11.617832,70.01494,1.7403717,1.0296017640595934,0.7
64,34,109.31703,89.225,107.11887,54.438156,161.1768,67.10646,149.03563,118.60547,0.8915659,0.68822134,165.98456,156.65465,131.94363,190.50221,77.05225,134.97556,58.5073,48.722218,-2.1981583,-22.118538,-5.7159386,16.948929,0.07604849331311869,0.7
133,72,88.679276,69.554085,97.14118,55.483955,112.8875,79.505264,112.14229,118.65365,1.6775038,1.5377761,124.15785,155.40591,105.764534,179.63155,74.35286,143.91945,59.183258,93.81706,8.461906,9.9511795,38.333107,12.015564,0.9891150781818139,0.7
99,53,85.04562,81.171265,82.63752,61.580368,118.166,60.855465,111.35676,98.80536,1.7645586,1.4955227,134.05045,132.41818,111.111404,172.15846,80.40584,147.6011,59.9964,91.66041,-2.408104,-20.3158,30.08004,22.693687,0.4847362238732371,0.7
78,58,110.96165,89.12629,111.41079,74.3346,158.55753,81.15581,155.039,117.45002,140.15067,120.23921,162.74028,144.103,135.0688,153.47392,99.94805,126.25551,83.63966,69.8606,0.44914246,-7.970482,-4.473999,7.7012787,0.1597825370808048,0.7
36,30,107.55397,96.41489,110.13695,71.30149,159.45609,95.08455,150.65913,138.05682,126.59587,142.95412,155.1216,180.60217,114.99879,211.3746,50.198566,161.21213,34.62719,82.999344,2.5829773,-1.3303375,11.697853,4.4624634,0.13242858721714823,0.7
66,41,88.02632,29.283777,96.289375,20.21973,118.990204,45.911263,111.788925,88.7428,1.7305771,1.2635856,132.39021,133.40445,101.40721,167.67409,54.869877,128.10854,34.25091,61.54414,8.263054,16.627485,41.32441,20.601288,0.4622489363074491,0.7
93,79,89.78216,61.627438,2.4421616,3.2652686,117.9823,70.412704,105.90506,91.72005,1.5931516,1.8225749,120.44353,119.17898,103.71688,135.12039,75.455055,106.0427,60.08181,64.14061,-87.34,8.785267,60.87534,14.538467,1.6047751897690783,0.7
63,44,103.67273,77.822815,119.46124,65.961685,125.45859,88.41135,120.96275,117.61353,107.07527,121.55764,124.143265,147.08304,108.27549,166.2111,73.61489,136.64166,61.865433,93.59609,15.788513,10.5885315,27.634407,3.1805115,0.330955494672593,0.7
140,90,82.88182,75.35657,86.58541,58.42964,100.91805,86.042114,92.289116,110.56689,1.5700183,1.2998424,100.67971,135.99115,86.25904,146.21587,58.3461,119.305145,48.227287,68.49188,3.7035904,10.685547,10.062241,8.3905945,0.3306988459994633,0.7
123,82,90.440254,59.10648,101.43858,44.741455,113.54353,75.69503,101.805504,102.74705,1.6369811,1.5450234,114.91681,128.35338,97.581345,142.45926,66.062004,110.64677,52.433224,56.526802,10.998329,16.58855,11.785347,13.111305,0.27693210698867854,0.7
69,45,132.35233,59.779587,135.58348,40.363194,165.17575,63.11653,168.76508,100.02725,155.84402,104.482994,176.82193,140.384,156.61713,158.97336,122.0931,138.45108,107.85297,103.39612,3.2311554,3.3369446,63.032925,8.056854,0.46940369786265856,0.7
50,56,90.68571,103.07082,100.16087,81.265884,131.88516,105.96155,128.72873,138.84741,109.01653,147.27032,143.58005,175.5741,115.50239,198.77725,72.636284,183.82483,52.345833,157.65077,9.475166,2.8907242,76.38489,14.851318,0.0006905532107834844,0.7
88,54,115.42224,79.15568,122.645676,68.541214,138.15611,100.62082,128.04773,132.15744,1.1745702,0.9028917,136.55446,167.5936,110.148254,185.12772,69.68686,148.11937,50.887844,85.45154,7.2234344,21.465141,16.910324,8.506729,0.07375925461351485,0.7
88,64,69.06932,75.574585,67.08556,61.958168,94.19329,97.07273,89.177895,123.68463,1.8910257,1.5448406,97.03923,150.28798,77.41294,163.1814,44.014538,144.18614,28.198452,102.62891,-1.983757,21.498146,40.67074,7.8613358,0.2863321067471616,0.7
57,46,64.46802,83.1067,73.353325,54.289463,118.42943,74.92268,120.73239,105.50348,104.37917,131.95963,135.1407,153.60704,98.44322,196.16522,49.652195,170.51573,20.64772,107.749405,8.885307,-8.184013,53.45994,14.40831,0.14684348758589816,0.7
60,54,92.86433,74.90485,88.78983,58.15155,111.68827,74.537254,111.231606,107.452934,102.0582,106.45637,118.93869,136.31657,96.91892,147.83438,57.448586,113.3815,47.53676,64.55307,-4.0744934,-0.36759186,6.40152,7.7070847,0.13701818782162944,0.7
95,59,66.23621,66.24597,64.429184,53.921764,90.21479,50.737495,90.25418,83.53343,88.762634,82.79321,91.648796,103.83084,76.510284,126.11763,51.215633,101.61028,43.583458,57.52584,-1.8070297,-15.508476,3.6040764,1.3946152,0.3033801325916463,0.7
74,54,102.41799,95.86145,99.8501,84.33429,133.81844,98.83015,123.46467,126.99196,1.6985532,0.98938704,127.61531,148.29272,109.45827,166.02863,85.11646,141.21536,76.07029,103.57474,-2.567894,2.9686966,19.240448,4.1506424,0.16963306062457262,0.7
148,92,85.89301,36.780838,93.64361,31.35547,97.60066,54.972366,95.47242,72.05769,2.8646286,2.4643211,105.19924,90.04567,95.890564,100.96683,64.161766,81.09827,53.6448,39.610542,7.750595,18.191528,8.255072,9.726822,0.24577483712902826,0.7
78,54,88.69008,73.22028,86.258766,51.062416,127.63044,60.9859,127.83415,97.70555,117.886505,105.118,126.249176,132.2153,108.450745,150.51364,82.26051,138.66672,69.922356,107.65634,-2.4313126,-12.234383,56.593925,-1.5849762,0.12293878772719213,0.7
142,106,75.328445,108.43405,70.329865,96.67997,100.97072,95.37828,98.743454,127.69994,89.56617,130.2801,98.286865,156.66104,78.40421,175.15707,50.652885,140.71259,48.863747,102.712204,-4.998581,-13.055771,6.032234,-0.45658875,0.2492503491164617,0.7
85,54,114.104385,92.33805,123.45105,76.59946,166.35858,82.4827,162.02502,113.62184,144.52081,111.11406,169.67911,141.43906,131.89557,168.13441,92.03739,150.7215,69.28184,111.79917,9.346664,-9.855354,35.199715,7.6540833,0.34351634358044103,0.7
78,47,110.980385,100.82588,123.461266,78.126015,146.60675,106.591576,143.50641,148.02814,123.53981,148.33324,152.46452,184.89786,122.75822,215.209,81.95303,169.54187,65.422455,106.884186,12.480881,5.7656937,28.758171,8.958115,0.4385518142300304,0.7
